종목코드,기준일,지표,값
299660,2023-07-21,PER,-3.0506
299660,2023-07-21,PSR,
299900,2023-07-21,PBR,2.004
299900,2023-07-21,PCR,-15.2238
299900,2023-07-21,PER,-68.307
299900,2023-07-21,PSR,2.5079
299910,2023-07-21,PBR,-2.9185
299910,2023-07-21,PCR,-129.8745
299910,2023-07-21,PER,-3.3301
299910,2023-07-21,PSR,9.6203
300080,2023-07-21,PBR,15.499
300080,2023-07-21,PCR,-39.9337
300080,2023-07-21,PER,-78.27
300080,2023-07-21,PSR,12.0046
300120,2023-07-21,PBR,3.3814
300120,2023-07-21,PCR,-297.8433
300120,2023-07-21,PER,-45.8221
300120,2023-07-21,PSR,8.4695
300720,2023-07-21,PBR,0.5219
300720,2023-07-21,PCR,70.4767
300720,2023-07-21,PER,6.8552
300720,2023-07-21,PSR,0.5052
301300,2023-07-21,PBR,4.9438
301300,2023-07-21,PCR,-8.0025
301300,2023-07-21,PER,-4.6348
301300,2023-07-21,PSR,3.2336
302430,2023-07-21,PBR,2.8788
302430,2023-07-21,PCR,33.6421
302430,2023-07-21,PER,51.0058
302430,2023-07-21,PSR,1.9839
302440,2023-07-21,PBR,
302440,2023-07-21,PCR,
302440,2023-07-21,PER,
302440,2023-07-21,PSR,
302550,2023-07-21,PBR,4.0124
302550,2023-07-21,PCR,23.8976
302550,2023-07-21,PER,33.855
302550,2023-07-21,PSR,5.6165
303030,2023-07-21,PBR,2.0517
303030,2023-07-21,PCR,-5.9781
303030,2023-07-21,PER,-4.8157
303030,2023-07-21,PSR,2.4191
303360,2023-07-21,PBR,
303530,2023-07-21,PBR,2.4238
303530,2023-07-21,PCR,50.1927
303530,2023-07-21,PER,-180.6936
303530,2023-07-21,PSR,1.1307
304100,2023-07-21,PBR,7.2118
304100,2023-07-21,PCR,-312.9633
304100,2023-07-21,PER,-37.1838
304100,2023-07-21,PSR,12.3946
304360,2023-07-21,PBR,178.552
304360,2023-07-21,PCR,-33.8167
304360,2023-07-21,PER,-19.9277
304360,2023-07-21,PSR,8.7184
304840,2023-07-21,PBR,10.6307
304840,2023-07-21,PCR,-6.3877
304840,2023-07-21,PER,-5.9689
304840,2023-07-21,PSR,22.2918
305090,2023-07-21,PBR,12.3003
305090,2023-07-21,PCR,-30.6653
305090,2023-07-21,PER,-11.0395
305090,2023-07-21,PSR,14.9182
306040,2023-07-21,PBR,0.9308
306040,2023-07-21,PCR,6.3616
306040,2023-07-21,PER,4.2028
306040,2023-07-21,PSR,0.5668
306200,2023-07-21,PBR,0.5259
306200,2023-07-21,PCR,1.553
306200,2023-07-21,PER,2.4579
306200,2023-07-21,PSR,0.2339
306620,2023-07-21,PBR,3.1144
306620,2023-07-21,PCR,263.63
306620,2023-07-21,PER,-15.3273
306620,2023-07-21,PSR,2.4142
307180,2023-07-21,PBR,4.5945
307180,2023-07-21,PCR,-352.2433
307180,2023-07-21,PER,28.5603
307180,2023-07-21,PSR,2.0322
307280,2023-07-21,PBR,2.8632
307280,2023-07-21,PCR,11.2737
307280,2023-07-21,PER,19.1652
307280,2023-07-21,PSR,2.8081
307750,2023-07-21,PBR,3.9801
307750,2023-07-21,PCR,-48.3399
307750,2023-07-21,PER,29.5632
307750,2023-07-21,PSR,3.2431
307870,2023-07-21,PBR,7.1679
307870,2023-07-21,PCR,-47.0212
307870,2023-07-21,PER,-55.9776
307870,2023-07-21,PSR,3.8796
307930,2023-07-21,PBR,2.4831
307930,2023-07-21,PCR,116.7825
307930,2023-07-21,PER,27.8884
307950,2023-07-21,PBR,2.7933
307950,2023-07-21,PCR,24.2553
307950,2023-07-21,PER,31.2785
307950,2023-07-21,PSR,1.4235
308080,2023-07-21,PBR,
308080,2023-07-21,PCR,
308080,2023-07-21,PER,
308100,2023-07-21,PBR,0.6619
308100,2023-07-21,PCR,-6.1181
308100,2023-07-21,PER,-6.1181
308100,2023-07-21,PSR,0.769
308170,2023-07-21,PBR,1.2837
308170,2023-07-21,PCR,429.0667
308170,2023-07-21,PER,75.7176
308170,2023-07-21,PSR,0.2953
309930,2023-07-21,PBR,3.3159
309930,2023-07-21,PCR,18.4196
309930,2023-07-21,PER,83.7256
309930,2023-07-21,PSR,2.8251
309960,2023-07-21,PBR,
309960,2023-07-21,PCR,
309960,2023-07-21,PER,
310200,2023-07-21,PBR,2.5441
310200,2023-07-21,PCR,7.9025
310200,2023-07-21,PER,15.5914
310200,2023-07-21,PSR,2.6999
310870,2023-07-21,PBR,0.8979
310870,2023-07-21,PCR,18.9732
310870,2023-07-21,PER,6.7532
310870,2023-07-21,PSR,0.3229
311320,2023-07-21,PBR,3.6771
311320,2023-07-21,PCR,50.35
311320,2023-07-21,PER,33.25
311320,2023-07-21,PSR,6.6752
311390,2023-07-21,PBR,1.3264
311390,2023-07-21,PCR,27.8267
311390,2023-07-21,PER,-133.5682
311390,2023-07-21,PSR,2.6293
311690,2023-07-21,PBR,2.1128
311690,2023-07-21,PCR,-4.4589
311690,2023-07-21,PER,-3.2732
311690,2023-07-21,PSR,25.6872
312610,2023-07-21,PBR,1.255
312610,2023-07-21,PCR,-279.545
312610,2023-07-21,PER,-20.9659
312610,2023-07-21,PSR,27.9545
313760,2023-07-21,PBR,2.2009
313760,2023-07-21,PCR,-9.9607
313760,2023-07-21,PER,-4.7665
313760,2023-07-21,PSR,1.6426
314130,2023-07-21,PBR,1.3626
314130,2023-07-21,PCR,-4.7747
314130,2023-07-21,PER,-3.5645
314130,2023-07-21,PSR,14.9814
314140,2023-07-21,PBR,1.0678
314140,2023-07-21,PCR,-26.1917
314140,2023-07-21,PER,42.8591
314140,2023-07-21,PSR,0.6673
314930,2023-07-21,PBR,7.6871
314930,2023-07-21,PCR,187.5418
314930,2023-07-21,PER,54.9691
314930,2023-07-21,PSR,26.7917
315640,2023-07-21,PBR,16.118
315640,2023-07-21,PCR,-37.5126
315640,2023-07-21,PER,-32.1537
315640,2023-07-21,PSR,49.2353
316140,2023-07-21,PBR,0.2743
316140,2023-07-21,PCR,1.6555
316140,2023-07-21,PER,2.5196
317120,2023-07-21,PBR,3.3233
317120,2023-07-21,PCR,-24.3432
317120,2023-07-21,PER,-10.584
317120,2023-07-21,PSR,3.9582
317240,2023-07-21,PBR,8.9471
317240,2023-07-21,PCR,-810.835
317240,2023-07-21,PER,-38.6112
317240,2023-07-21,PSR,2.8601
317330,2023-07-21,PBR,1.5757
317330,2023-07-21,PCR,-314.622
317330,2023-07-21,PER,26.8908
317330,2023-07-21,PSR,2.9737
317400,2023-07-21,PBR,0.3456
317400,2023-07-21,PCR,3.5996
317400,2023-07-21,PER,1.3562
317400,2023-07-21,PSR,0.0799
317530,2023-07-21,PBR,3.3651
317530,2023-07-21,PCR,-49.4245
317530,2023-07-21,PER,-17.9725
317530,2023-07-21,PSR,3.8388
317690,2023-07-21,PBR,1.9229
317690,2023-07-21,PCR,-4.2803
317690,2023-07-21,PER,-4.1047
317690,2023-07-21,PSR,57.1722
317770,2023-07-21,PBR,5.4116
317770,2023-07-21,PCR,184.7679
317770,2023-07-21,PER,92.3839
317770,2023-07-21,PSR,17.9635
317830,2023-07-21,PBR,3.6388
317830,2023-07-21,PCR,35.5364
317830,2023-07-21,PER,59.6504
317830,2023-07-21,PSR,3.2749
317850,2023-07-21,PBR,2.1477
317850,2023-07-21,PCR,-46.9573
317850,2023-07-21,PER,49.1933
317850,2023-07-21,PSR,1.8448
317870,2023-07-21,PBR,6.693
317870,2023-07-21,PCR,74.8563
317870,2023-07-21,PER,-355.5675
317870,2023-07-21,PSR,12.6988
318000,2023-07-21,PBR,2.6751
318000,2023-07-21,PCR,16.0391
318000,2023-07-21,PER,30.4742
318000,2023-07-21,PSR,3.8413
318010,2023-07-21,PBR,1.1512
318010,2023-07-21,PCR,11.5487
318010,2023-07-21,PER,16.2732
318010,2023-07-21,PSR,2.7329
318020,2023-07-21,PBR,4.6045
318020,2023-07-21,PCR,286.4838
318020,2023-07-21,PER,31.3955
318020,2023-07-21,PSR,2.5579
318160,2023-07-21,PBR,
318160,2023-07-21,PCR,
318160,2023-07-21,PER,
318160,2023-07-21,PSR,
318410,2023-07-21,PBR,0.7685
318410,2023-07-21,PCR,6.9475
318410,2023-07-21,PER,23.4478
318410,2023-07-21,PSR,1.2128
319400,2023-07-21,PBR,3.1372
319400,2023-07-21,PCR,-19.9633
319400,2023-07-21,PER,54.7829
319400,2023-07-21,PSR,2.1671
319660,2023-07-21,PBR,1.8639
319660,2023-07-21,PCR,8.7772
319660,2023-07-21,PER,8.8498
319660,2023-07-21,PSR,1.4239
320000,2023-07-21,PBR,2.3544
320000,2023-07-21,PCR,7.731
320000,2023-07-21,PER,21.5823
320000,2023-07-21,PSR,2.4549
321260,2023-07-21,PBR,2.8838
321260,2023-07-21,PCR,18.1622
321260,2023-07-21,PER,20.9874
321260,2023-07-21,PSR,2.5118
321370,2023-07-21,PBR,
321370,2023-07-21,PCR,
321370,2023-07-21,PER,
321370,2023-07-21,PSR,
321550,2023-07-21,PBR,2.824
321550,2023-07-21,PCR,-12.4256
321550,2023-07-21,PER,-5.28
321550,2023-07-21,PSR,20.0413
321820,2023-07-21,PBR,2.7346
321820,2023-07-21,PCR,-10.6298
321820,2023-07-21,PER,-1.8938
321820,2023-07-21,PSR,1.0171
322000,2023-07-21,PBR,1.1696
322000,2023-07-21,PCR,-14.3195
322000,2023-07-21,PER,7.2081
322000,2023-07-21,PSR,0.4494
322180,2023-07-21,PBR,4.8674
322180,2023-07-21,PCR,-108.4522
322180,2023-07-21,PER,-48.201
322180,2023-07-21,PSR,2.3014
322310,2023-07-21,PBR,3.6621
322310,2023-07-21,PCR,-18.8946
322310,2023-07-21,PER,-60.8825
322310,2023-07-21,PSR,6.7027
322510,2023-07-21,PBR,30.0436
322510,2023-07-21,PCR,-63.8428
322510,2023-07-21,PER,-75.1091
322510,2023-07-21,PSR,118.7772
322780,2023-07-21,PBR,1.6834
322780,2023-07-21,PCR,4.2044
322780,2023-07-21,PER,-77.5895
322780,2023-07-21,PSR,2.7443
323230,2023-07-21,PBR,0.9596
323230,2023-07-21,PCR,2.8626
323230,2023-07-21,PER,-18.4279
323230,2023-07-21,PSR,0.2212
323280,2023-07-21,PBR,2.9373
323280,2023-07-21,PCR,73.7704
323280,2023-07-21,PER,-239.7538
323280,2023-07-21,PSR,1.6825
323410,2023-07-21,PBR,2.1581
323410,2023-07-21,PCR,3.7708
323410,2023-07-21,PER,41.0895
323990,2023-07-21,PBR,24.0164
323990,2023-07-21,PCR,-90.6244
323990,2023-07-21,PER,-79.4515
326030,2023-07-21,PBR,19.221
326030,2023-07-21,PCR,-44.174
326030,2023-07-21,PER,-62.6799
326030,2023-07-21,PSR,25.1616
327260,2023-07-21,PBR,2.0242
327260,2023-07-21,PCR,9.5645
327260,2023-07-21,PER,27.6868
327260,2023-07-21,PSR,1.9964
328130,2023-07-21,PBR,38.4761
328130,2023-07-21,PCR,-47.8975
328130,2023-07-21,PER,-107.5851
328130,2023-07-21,PSR,96.2344
328380,2023-07-21,PBR,
328380,2023-07-21,PCR,
328380,2023-07-21,PER,
328380,2023-07-21,PSR,
329180,2023-07-21,PBR,2.3689
329180,2023-07-21,PCR,42.3095
329180,2023-07-21,PER,-64.3569
329180,2023-07-21,PSR,1.3082
330350,2023-07-21,PBR,1.1441
330350,2023-07-21,PCR,30.8541
330350,2023-07-21,PER,95.6476
330350,2023-07-21,PSR,1.5158
330730,2023-07-21,PBR,0.8236
330730,2023-07-21,PCR,-5.3941
330730,2023-07-21,PER,9.9134
330860,2023-07-21,PBR,1.4115
330860,2023-07-21,PCR,4.0613
330860,2023-07-21,PER,28.7266
330860,2023-07-21,PSR,2.4402
331380,2023-07-21,PBR,2.3153
331380,2023-07-21,PCR,34.1514
331380,2023-07-21,PER,26.5622
331380,2023-07-21,PSR,0.7699
331520,2023-07-21,PBR,
331520,2023-07-21,PCR,
331520,2023-07-21,PER,
331520,2023-07-21,PSR,
331920,2023-07-21,PBR,1.983
331920,2023-07-21,PCR,-8.1641
331920,2023-07-21,PER,-7.1058
331920,2023-07-21,PSR,4.568
332290,2023-07-21,PBR,3.0748
332290,2023-07-21,PCR,-6.0117
332290,2023-07-21,PER,-30.0584
332290,2023-07-21,PSR,1.1796
332370,2023-07-21,PBR,1.0388
332370,2023-07-21,PCR,10.0464
332370,2023-07-21,PER,4.8336
332370,2023-07-21,PSR,1.1698
332570,2023-07-21,PBR,2.9552
332570,2023-07-21,PCR,7.822
332570,2023-07-21,PER,1877.29
332570,2023-07-21,PSR,3.6738
333050,2023-07-21,PBR,
333050,2023-07-21,PCR,
333050,2023-07-21,PER,
333050,2023-07-21,PSR,
333430,2023-07-21,PBR,2.0649
333430,2023-07-21,PCR,29.2952
333430,2023-07-21,PER,30.6902
333430,2023-07-21,PSR,2.0078
333620,2023-07-21,PBR,2.761
333620,2023-07-21,PCR,20.2736
333620,2023-07-21,PER,41.6142
333620,2023-07-21,PSR,3.3789
334970,2023-07-21,PBR,2.5912
334970,2023-07-21,PCR,-14.248
334970,2023-07-21,PER,-5.7649
334970,2023-07-21,PSR,
335810,2023-07-21,PBR,2.1537
335810,2023-07-21,PCR,-53.8416
335810,2023-07-21,PER,-10.7683
335810,2023-07-21,PSR,3.7879
335870,2023-07-21,PBR,
335870,2023-07-21,PCR,
335870,2023-07-21,PER,
335870,2023-07-21,PSR,
335890,2023-07-21,PBR,10.9296
335890,2023-07-21,PCR,27.1055
335890,2023-07-21,PER,28.4323
335890,2023-07-21,PSR,11.453
336060,2023-07-21,PBR,3.782
336060,2023-07-21,PCR,46.7793
336060,2023-07-21,PER,42.7116
336060,2023-07-21,PSR,2.2846
336260,2023-07-21,PBR,3.4512
336260,2023-07-21,PCR,-6.6194
336260,2023-07-21,PER,206.2678
336260,2023-07-21,PSR,5.7739
336370,2023-07-21,PBR,1.2597
336370,2023-07-21,PCR,-19.4437
336370,2023-07-21,PER,-18.8682
336370,2023-07-21,PSR,2.6231
336570,2023-07-21,PBR,16.9087
336570,2023-07-21,PCR,42.0029
336570,2023-07-21,PER,45.7457
336570,2023-07-21,PSR,9.9362
337930,2023-07-21,PBR,1.8432
337930,2023-07-21,PCR,12.2444
337930,2023-07-21,PER,12.5667
337930,2023-07-21,PSR,0.6491
338220,2023-07-21,PBR,33.0357
338220,2023-07-21,PCR,-27.4949
338220,2023-07-21,PER,-30.593
338220,2023-07-21,PSR,45.7284
339770,2023-07-21,PBR,1.1351
339770,2023-07-21,PCR,28.8179
339770,2023-07-21,PER,73.0739
339770,2023-07-21,PSR,0.4038
339950,2023-07-21,PBR,2.5064
339950,2023-07-21,PCR,4.4601
339950,2023-07-21,PER,-57.9812
339950,2023-07-21,PSR,0.9906
340360,2023-07-21,PBR,1.8001
340360,2023-07-21,PCR,18.496
340360,2023-07-21,PER,-9.0224
340360,2023-07-21,PSR,0.5825
340440,2023-07-21,PBR,2.4171
340440,2023-07-21,PCR,16.6892
340440,2023-07-21,PER,29.2061
340440,2023-07-21,PSR,1.3005
340570,2023-07-21,PBR,3.8958
340570,2023-07-21,PCR,27.1475
340570,2023-07-21,PER,16.4199
340570,2023-07-21,PSR,4.3413
340810,2023-07-21,PBR,
340810,2023-07-21,PCR,
340810,2023-07-21,PER,
340810,2023-07-21,PSR,
340930,2023-07-21,PBR,3.7202
340930,2023-07-21,PCR,204.706
340930,2023-07-21,PER,13.7387
340930,2023-07-21,PSR,4.5389
344820,2023-07-21,PBR,0.4868
344820,2023-07-21,PCR,-18.3999
344820,2023-07-21,PER,8.1252
344820,2023-07-21,PSR,0.4553
344860,2023-07-21,PBR,4.3899
344860,2023-07-21,PCR,23.4585
344860,2023-07-21,PER,28.872
344860,2023-07-21,PSR,3.9929
347000,2023-07-21,PBR,2.3727
347000,2023-07-21,PCR,57.2089
347000,2023-07-21,PER,79.2123
347000,2023-07-21,PSR,2.4994
347700,2023-07-21,PBR,
347700,2023-07-21,PCR,
347700,2023-07-21,PER,
347700,2023-07-21,PSR,
347740,2023-07-21,PBR,
347740,2023-07-21,PCR,
347740,2023-07-21,PER,
347740,2023-07-21,PSR,
347770,2023-07-21,PBR,2.4695
347770,2023-07-21,PCR,24.8936
347770,2023-07-21,PER,32.4195
347770,2023-07-21,PSR,1.5136
347860,2023-07-21,PBR,11.1406
347860,2023-07-21,PCR,-19.1219
347860,2023-07-21,PER,-12.6849
347860,2023-07-21,PSR,23.0841
347890,2023-07-21,PBR,2.0702
347890,2023-07-21,PCR,19.6811
347890,2023-07-21,PER,16.1822
347890,2023-07-21,PSR,3.7248
348030,2023-07-21,PBR,1.2318
348030,2023-07-21,PCR,35.7119
348030,2023-07-21,PER,21.4272
348030,2023-07-21,PSR,1.1424
348080,2023-07-21,PBR,-8.7713
348080,2023-07-21,PCR,-12.3167
348080,2023-07-21,PER,-3.7229
348080,2023-07-21,PSR,17.3407
348150,2023-07-21,PBR,2.1568
348150,2023-07-21,PCR,-13.0926
348150,2023-07-21,PER,-9.0294
348150,2023-07-21,PSR,11.4471
348210,2023-07-21,PBR,7.9491
348210,2023-07-21,PCR,15.2131
348210,2023-07-21,PER,16.6572
348210,2023-07-21,PSR,6.4383
348340,2023-07-21,PBR,
348340,2023-07-21,PCR,
348340,2023-07-21,PER,
348340,2023-07-21,PSR,
348350,2023-07-21,PBR,1.4343
348350,2023-07-21,PCR,7.5806
348350,2023-07-21,PER,10.3601
348350,2023-07-21,PSR,2.0394
348370,2023-07-21,PBR,4.1968
348370,2023-07-21,PCR,247.6958
348370,2023-07-21,PER,44.8657
348370,2023-07-21,PSR,2.1656
351320,2023-07-21,PBR,2.4619
351320,2023-07-21,PCR,-104.1037
351320,2023-07-21,PER,-36.4363
351320,2023-07-21,PSR,3.0238
351330,2023-07-21,PBR,1.7388
351330,2023-07-21,PCR,-13.4827
351330,2023-07-21,PER,
351330,2023-07-21,PSR,1.2943
352480,2023-07-21,PBR,3.2042
352480,2023-07-21,PCR,52.7895
352480,2023-07-21,PER,20.9605
352480,2023-07-21,PSR,2.8224
352700,2023-07-21,PBR,0.5961
352700,2023-07-21,PCR,4.1416
352700,2023-07-21,PER,7.5724
352700,2023-07-21,PSR,0.8331
352770,2023-07-21,PBR,1.1802
352770,2023-07-21,PCR,-5.6183
352770,2023-07-21,PER,-4.2942
352770,2023-07-21,PSR,4.5554
352820,2023-07-21,PBR,3.3373
352820,2023-07-21,PCR,29.735
352820,2023-07-21,PER,264.4505
352820,2023-07-21,PSR,5.6177
352910,2023-07-21,PBR,3.8901
352910,2023-07-21,PCR,-125.067
352910,2023-07-21,PER,-73.5688
352910,2023-07-21,PSR,9.5471
352940,2023-07-21,PBR,1.1598
352940,2023-07-21,PCR,114.7632
352940,2023-07-21,PER,-23.909
352940,2023-07-21,PSR,1.6827
353190,2023-07-21,PBR,1.2368
353190,2023-07-21,PCR,-66.4317
353190,2023-07-21,PER,42.2747
353190,2023-07-21,PSR,0.6468
353200,2023-07-21,PBR,2.1134
353200,2023-07-21,PCR,6.1249
353200,2023-07-21,PER,10.9608
353200,2023-07-21,PSR,1.4158
353590,2023-07-21,PBR,4.5977
353590,2023-07-21,PCR,-37.0608
353590,2023-07-21,PER,-114.2708
353590,2023-07-21,PSR,2.602
353810,2023-07-21,PBR,2.481
353810,2023-07-21,PCR,-10.1897
353810,2023-07-21,PER,11.7789
353810,2023-07-21,PSR,0.8019
354200,2023-07-21,PBR,3.1261
354200,2023-07-21,PCR,-10.169
354200,2023-07-21,PER,-7.5593
354200,2023-07-21,PSR,10.4171
354320,2023-07-21,PBR,
354320,2023-07-21,PCR,
354320,2023-07-21,PER,
354320,2023-07-21,PSR,
355150,2023-07-21,PBR,
355150,2023-07-21,PCR,
355150,2023-07-21,PER,
355150,2023-07-21,PSR,
356680,2023-07-21,PBR,
356680,2023-07-21,PCR,
356680,2023-07-21,PER,
356680,2023-07-21,PSR,
356860,2023-07-21,PBR,2.2927
356860,2023-07-21,PCR,7.7191
356860,2023-07-21,PER,10.0724
356860,2023-07-21,PSR,1.1732
356890,2023-07-21,PBR,1.544
356890,2023-07-21,PCR,22.9565
356890,2023-07-21,PER,19.8261
356890,2023-07-21,PSR,1.9215
357230,2023-07-21,PBR,1.1529
357230,2023-07-21,PCR,105.7444
357230,2023-07-21,PER,11.3976
357230,2023-07-21,PSR,0.9308
357550,2023-07-21,PBR,11.0267
357550,2023-07-21,PCR,73.6424
357550,2023-07-21,PER,88.3709
357550,2023-07-21,PSR,26.4357
357580,2023-07-21,PBR,4.504
357580,2023-07-21,PCR,-57.9314
357580,2023-07-21,PER,-38.182
357580,2023-07-21,PSR,2.7632
357780,2023-07-21,PBR,2.6557
357780,2023-07-21,PCR,8.2934
357780,2023-07-21,PER,12.7199
357780,2023-07-21,PSR,1.9884
357880,2023-07-21,PBR,2.1802
357880,2023-07-21,PCR,92.7191
357880,2023-07-21,PER,-43.9196
357880,2023-07-21,PSR,3.8994
358570,2023-07-21,PBR,4.2046
358570,2023-07-21,PCR,-8.3275
358570,2023-07-21,PER,-6.3372
358570,2023-07-21,PSR,
359090,2023-07-21,PBR,2.0678
359090,2023-07-21,PCR,73.147
359090,2023-07-21,PER,20.3186
359090,2023-07-21,PSR,1.4718
360070,2023-07-21,PBR,
360070,2023-07-21,PCR,
360070,2023-07-21,PER,
360070,2023-07-21,PSR,
361390,2023-07-21,PBR,4.1778
361390,2023-07-21,PCR,-141.315
361390,2023-07-21,PER,47.105
361390,2023-07-21,PSR,2.8434
361570,2023-07-21,PBR,0.7373
361570,2023-07-21,PCR,2.9447
361570,2023-07-21,PER,65.4369
361570,2023-07-21,PSR,0.7895
361610,2023-07-21,PBR,3.0806
361610,2023-07-21,PCR,211.6786
361610,2023-07-21,PER,-217.0717
361610,2023-07-21,PSR,11.4633
361670,2023-07-21,PBR,1.496
361670,2023-07-21,PCR,-96.492
361670,2023-07-21,PER,-29.6898
361670,2023-07-21,PSR,2.8804
362320,2023-07-21,PBR,2.2341
362320,2023-07-21,PCR,-12.6171
362320,2023-07-21,PER,45.2732
362320,2023-07-21,PSR,0.7275
363250,2023-07-21,PBR,5.3357
363250,2023-07-21,PCR,-26.38
363250,2023-07-21,PER,-18.914
363250,2023-07-21,PSR,91.1309
363260,2023-07-21,PBR,4.0908
363260,2023-07-21,PCR,-115.785
363260,2023-07-21,PER,-23.4926
363260,2023-07-21,PSR,10.0061
363280,2023-07-21,PBR,0.2372
363280,2023-07-21,PCR,4.3451
363280,2023-07-21,PER,5.3099
363280,2023-07-21,PSR,1.0049
365270,2023-07-21,PBR,4.6098
365270,2023-07-21,PCR,-19.0153
365270,2023-07-21,PER,-18.8527
365270,2023-07-21,PSR,38.6977
365340,2023-07-21,PBR,
365340,2023-07-21,PCR,
365340,2023-07-21,PER,
365340,2023-07-21,PSR,
365590,2023-07-21,PBR,14.0558
365590,2023-07-21,PCR,-54.3931
365590,2023-07-21,PER,-33.4727
365590,2023-07-21,PSR,16.7363
365900,2023-07-21,PBR,0.7868
365900,2023-07-21,PCR,-7.683
365900,2023-07-21,PER,97.958
365900,2023-07-21,PSR,0.7535
366030,2023-07-21,PBR,3.0897
366030,2023-07-21,PCR,14.5804
366030,2023-07-21,PER,14.4609
366030,2023-07-21,PSR,2.9601
367000,2023-07-21,PBR,1.8364
367000,2023-07-21,PCR,22.3631
367000,2023-07-21,PER,31.474
367000,2023-07-21,PSR,1.7307
368600,2023-07-21,PBR,
368600,2023-07-21,PCR,
368600,2023-07-21,PER,
368600,2023-07-21,PSR,
368770,2023-07-21,PBR,5.023
368770,2023-07-21,PCR,48.7148
368770,2023-07-21,PER,64.215
368770,2023-07-21,PSR,7.2821
368970,2023-07-21,PBR,
368970,2023-07-21,PCR,
368970,2023-07-21,PER,
368970,2023-07-21,PSR,
369370,2023-07-21,PBR,1.7673
369370,2023-07-21,PCR,-27.5524
369370,2023-07-21,PER,-15.6548
369370,2023-07-21,PSR,3.6063
370090,2023-07-21,PBR,7.3833
370090,2023-07-21,PCR,-80.9092
370090,2023-07-21,PER,40.4546
370090,2023-07-21,PSR,7.4494
371950,2023-07-21,PBR,2.6077
371950,2023-07-21,PCR,-77.9308
371950,2023-07-21,PER,106.6421
371950,2023-07-21,PSR,4.4728
372170,2023-07-21,PBR,
372170,2023-07-21,PCR,
372170,2023-07-21,PER,
372170,2023-07-21,PSR,
372800,2023-07-21,PBR,1.9626
372800,2023-07-21,PCR,-22.2758
372800,2023-07-21,PER,-3.8673
372800,2023-07-21,PSR,1.0089
372910,2023-07-21,PBR,1.2448
372910,2023-07-21,PCR,12.7072
372910,2023-07-21,PER,16.3963
372910,2023-07-21,PSR,1.6291
373200,2023-07-21,PBR,6.3623
373200,2023-07-21,PCR,-29.4256
373200,2023-07-21,PER,-36.2161
373200,2023-07-21,PSR,6.1544
373220,2023-07-21,PBR,6.3625
373220,2023-07-21,PCR,-673.475
373220,2023-07-21,PER,119.392
373220,2023-07-21,PSR,4.4377
375500,2023-07-21,PBR,0.2576
375500,2023-07-21,PCR,3.7526
375500,2023-07-21,PER,2.8842
375500,2023-07-21,PSR,0.1556
376180,2023-07-21,PBR,4.1911
376180,2023-07-21,PCR,52.5984
376180,2023-07-21,PER,43.832
376180,2023-07-21,PSR,4.4275
376190,2023-07-21,PBR,0.983
376190,2023-07-21,PCR,5.6839
376190,2023-07-21,PER,28.9139
376190,2023-07-21,PSR,1.0872
376290,2023-07-21,PBR,0.7311
376290,2023-07-21,PCR,4.5254
376290,2023-07-21,PER,20.9928
376290,2023-07-21,PSR,0.3758
376300,2023-07-21,PBR,6.5126
376300,2023-07-21,PCR,84.5264
376300,2023-07-21,PER,42.6619
376300,2023-07-21,PSR,16.7798
376930,2023-07-21,PBR,4.4364
376930,2023-07-21,PCR,-4.136
376930,2023-07-21,PER,-3.7935
376930,2023-07-21,PSR,74.448
376980,2023-07-21,PBR,2.6468
376980,2023-07-21,PCR,10.201
376980,2023-07-21,PER,12.3788
376980,2023-07-21,PSR,2.199
377030,2023-07-21,PBR,
377030,2023-07-21,PCR,
377030,2023-07-21,PER,
377030,2023-07-21,PSR,
377220,2023-07-21,PBR,1.205
377220,2023-07-21,PCR,-9.7512
377220,2023-07-21,PER,-20.6496
377220,2023-07-21,PSR,1.2434
377300,2023-07-21,PBR,3.6521
377300,2023-07-21,PCR,68.7251
377300,2023-07-21,PER,328.6126
377300,2023-07-21,PSR,12.5383
377330,2023-07-21,PBR,1.4609
377330,2023-07-21,PCR,-10.2091
377330,2023-07-21,PER,-48.7767
377330,2023-07-21,PSR,3.8173
377450,2023-07-21,PBR,1.0044
377450,2023-07-21,PCR,7.2479
377450,2023-07-21,PER,7.563
377450,2023-07-21,PSR,2.463
377460,2023-07-21,PBR,0.4075
377460,2023-07-21,PCR,-4.9683
377460,2023-07-21,PER,5.4947
377460,2023-07-21,PSR,0.2014
377480,2023-07-21,PBR,6.0736
377480,2023-07-21,PCR,-59.2741
377480,2023-07-21,PER,-40.01
377480,2023-07-21,PSR,16.3306
377740,2023-07-21,PBR,0.3662
377740,2023-07-21,PCR,2.4989
377740,2023-07-21,PER,16.299
377740,2023-07-21,PSR,2.5823
378340,2023-07-21,PBR,
378340,2023-07-21,PCR,
378340,2023-07-21,PER,
378340,2023-07-21,PSR,
378800,2023-07-21,PBR,
378800,2023-07-21,PCR,
378800,2023-07-21,PER,
378800,2023-07-21,PSR,
378850,2023-07-21,PBR,0.9915
378850,2023-07-21,PCR,2.1721
378850,2023-07-21,PER,3.6624
378850,2023-07-21,PSR,0.1191
380540,2023-07-21,PBR,
380540,2023-07-21,PCR,
380540,2023-07-21,PER,
380540,2023-07-21,PSR,
381970,2023-07-21,PBR,2.5287
381970,2023-07-21,PCR,4.1979
381970,2023-07-21,PER,20.3467
